Eating Action1,0.015128,2.671177,0.382296,0.339411,0.340438,0.027052,0.008944,5.983866,0.543128,0.508701,0.509540,0.029909,0.012265,1.375949,0.276420,0.243792,0.244336,0.016681,0.003821,3.717981,0.423927,0.401402,0.401643,0.014240,0.001855,10.770788,0.715582,0.683439,0.683614,0.015802,0.008656,7.065826,0.604754,0.552893,0.553692,0.030443,0.009347,7.999508,0.666178,0.588190,0.589140,0.034228,0.008929,4.827832,0.494484,0.456978,0.457681,0.025953,0.030249,1.938727,0.370432,0.288290,0.290032,0.032480,0.106854,5.722645,0.631595,0.483695,0.498294,0.122552,0.030133,8.959834,0.754885,0.619910,0.623501,0.068390,0.243298,4.266710,0.599668,0.400735,0.430263,0.160330,0.138703,4.934380,0.540578,0.447118,0.462704,0.121884,0.046797,4.550699,0.489937,0.440104,0.444351,0.062728,0.008178,4.714228,0.488166,0.451661,0.452264,0.023901,0.012115,3.526775,0.425830,0.390388,0.391179,0.025459,0.040022,5.395260,0.668826,0.479958,0.483830,0.062533,0.024038,7.516248,0.641207,0.568540,0.571068,0.054935,
Eating Action2,0.005411,8.350243,0.630412,0.588703,0.589295,0.027010,0.022364,7.151589,0.634743,0.542792,0.545362,0.054071,0.002160,2.102645,0.311307,0.295603,0.295710,0.008136,0.012160,5.114942,0.489318,0.460136,0.461215,0.032248,0.001035,11.349687,0.725363,0.686936,0.687030,0.011584,0.004872,8.657433,0.636275,0.599540,0.600037,0.024955,0.006329,7.616311,0.612494,0.562241,0.562802,0.025704,0.003943,4.541180,0.460275,0.434308,0.434578,0.015674,0.003663,2.033683,0.305495,0.290663,0.290821,0.009784,0.029659,6.043286,0.578855,0.497957,0.501326,0.059327,0.030434,9.538168,0.758182,0.626142,0.629819,0.069487,0.036455,4.359780,0.547362,0.422708,0.425810,0.052459,0.017207,5.457133,0.554651,0.474957,0.476393,0.037801,0.008148,5.113215,0.500281,0.460524,0.461138,0.024324,0.004976,5.121308,0.516167,0.461157,0.461502,0.018264,0.001400,3.742723,0.414545,0.394454,0.394528,0.007784,0.014602,5.016077,0.497259,0.455581,0.456736,0.033194,0.013553,8.033322,0.623886,0.576632,0.578004,0.040697,
Eating Action3,0.007715,10.816819,0.786190,0.733351,0.734400,0.040302,0.004985,9.645675,0.738846,0.692938,0.693504,0.028785,0.058867,0.944255,0.273663,0.213613,0.216984,0.039142,0.018385,9.953046,0.825740,0.701882,0.704467,0.061952,0.004997,9.957134,0.740619,0.704049,0.704612,0.028913,0.005758,7.231792,0.633870,0.599932,0.600490,0.026578,0.004731,8.705333,0.703783,0.658356,0.658833,0.025764,0.021428,3.941098,0.490427,0.441328,0.443293,0.042844,0.017240,1.621684,0.331917,0.283436,0.284358,0.023511,0.140995,5.811868,0.713891,0.516598,0.538320,0.155523,0.024630,7.895284,0.724104,0.624657,0.627432,0.060561,0.021854,4.014768,0.550472,0.445602,0.447417,0.041363,0.008522,4.727825,0.561104,0.484891,0.485527,0.025522,0.005491,4.364739,0.504874,0.466132,0.466511,0.019310,0.002927,4.380407,0.498910,0.467162,0.467347,0.013533,0.001168,3.175521,0.410377,0.397857,0.397915,0.006991,0.012712,4.439066,0.531489,0.469505,0.470466,0.030880,0.020825,6.788820,0.694808,0.579702,0.581808,0.050813,
Eating Action4,0.010549,4.473988,0.489561,0.449506,0.450446,0.029804,0.013118,6.998046,0.616255,0.561890,0.563358,0.041638,0.020870,1.054812,0.252360,0.217808,0.218717,0.020418,0.006976,5.175539,0.544045,0.483892,0.484477,0.024401,0.002933,10.643552,0.732119,0.694477,0.694767,0.020570,0.016661,7.126124,0.656688,0.566797,0.568489,0.044916,0.011970,8.436158,0.717402,0.617308,0.618540,0.039994,0.010721,4.335980,0.477833,0.442665,0.443445,0.026935,0.039814,1.962397,0.395810,0.295859,0.298325,0.039219,0.110793,5.408184,0.683907,0.480493,0.495247,0.122944,0.014947,8.363730,0.683317,0.614361,0.615879,0.044295,0.031560,4.400152,0.575525,0.444085,0.446714,0.049586,0.024281,5.186585,0.559025,0.482843,0.484994,0.046751,0.018467,4.658205,0.525782,0.458136,0.459626,0.037898,0.004379,4.842960,0.529154,0.468348,0.468653,0.017315,0.118484,4.017758,0.842417,0.415517,0.426862,0.100172,0.118965,5.476884,0.960278,0.484524,0.498382,0.119594,0.017245,7.470113,0.682664,0.580284,0.582049,0.046412,
Eating Action5,0.005949,6.435934,0.551560,0.506424,0.506942,0.023414,0.031752,8.667192,0.683424,0.584095,0.588291,0.071643,0.029692,1.242484,0.267690,0.221064,0.222740,0.027858,0.006739,6.642001,0.541446,0.514412,0.514994,0.025008,0.002083,12.275946,0.734198,0.699924,0.700132,0.017462,0.013796,8.396918,0.659155,0.577431,0.579045,0.044142,0.006413,9.710553,0.693723,0.622026,0.622694,0.029451,0.012956,4.542352,0.475477,0.424770,0.425886,0.031472,0.012549,2.177695,0.339739,0.294136,0.294884,0.021439,0.045321,5.936891,0.588674,0.482226,0.486892,0.068689,0.013155,10.216360,0.727891,0.637270,0.638706,0.043715,0.057204,4.935176,0.526783,0.438609,0.443919,0.069929,0.020833,5.870153,0.559098,0.482321,0.484147,0.042911,0.010637,5.411070,0.506705,0.463991,0.464830,0.028524,0.011851,5.434772,0.511430,0.464910,0.465847,0.030163,0.001724,4.010937,0.422819,0.400101,0.400199,0.009050,0.018335,5.681872,0.549559,0.474717,0.476320,0.039878,0.032444,8.653287,0.820047,0.584026,0.587818,0.068101,
Eating Action6,0.004014,11.838377,0.718648,0.687055,0.687541,0.026422,0.005723,10.507706,0.687470,0.647115,0.647749,0.029258,0.006302,1.012167,0.222222,0.200794,0.201038,0.010117,0.004667,10.843146,0.692541,0.657425,0.658007,0.028268,0.000771,12.589394,0.729545,0.708941,0.709014,0.010391,0.005584,9.335006,0.637674,0.609956,0.610534,0.027132,0.006088,10.716194,0.719230,0.653486,0.654143,0.029951,0.011023,5.305989,0.532289,0.459366,0.460295,0.029844,0.003879,2.161869,0.316187,0.293623,0.293811,0.010718,0.036934,5.745247,0.541145,0.475152,0.478969,0.061642,0.013390,10.115627,0.725577,0.634028,0.635549,0.044892,0.023791,4.869280,0.526286,0.438991,0.440946,0.042362,0.012264,5.876525,0.561087,0.483371,0.484410,0.032390,0.006734,5.358965,0.501627,0.462086,0.462587,0.021975,0.005619,5.241434,0.492317,0.457085,0.457486,0.019566,0.001212,3.914363,0.409366,0.395286,0.395351,0.007330,0.009637,5.555967,0.522287,0.470261,0.471013,0.027163,0.008512,8.625449,0.642830,0.586016,0.586872,0.032367,
Eating Action7,0.002939,18.540862,0.867155,0.827658,0.828060,0.026283,0.009220,15.569372,0.822785,0.757463,0.758809,0.046070,0.007562,1.084917,0.217778,0.200021,0.200306,0.010898,0.009228,18.547838,0.890567,0.826799,0.828215,0.049380,0.001013,13.917250,0.739990,0.717320,0.717420,0.012177,0.002161,10.288481,0.642916,0.616635,0.616840,0.016195,0.009056,13.369299,0.775972,0.701985,0.703155,0.041355,0.041509,5.371789,0.557522,0.440858,0.445714,0.066912,0.009992,2.261122,0.326829,0.288619,0.289174,0.018259,0.015886,7.002871,0.575353,0.507379,0.508903,0.040124,0.019149,11.714744,0.832101,0.655909,0.658208,0.056054,0.015163,5.899958,0.538462,0.465852,0.467112,0.034965,0.007196,6.793434,0.555024,0.500639,0.501235,0.024927,0.005851,6.006511,0.511183,0.470866,0.471311,0.020889,0.003505,5.842575,0.499117,0.464592,0.464835,0.015337,0.001866,4.261731,0.420525,0.396893,0.396999,0.009351,0.010995,5.747095,0.522667,0.460138,0.461021,0.029082,0.019581,9.324908,0.755722,0.585135,0.587244,0.050716,
Eating Action8,0.006117,7.352300,0.527134,0.494189,0.494758,0.024146,0.051034,11.051989,0.702643,0.597601,0.606598,0.105931,0.030566,0.868243,0.211722,0.168654,0.170021,0.021895,0.013792,9.918965,0.631109,0.572915,0.574664,0.045602,0.002060,14.836550,0.745733,0.702605,0.702825,0.017912,0.013311,9.992256,0.666851,0.575175,0.576783,0.043813,0.015278,13.504981,0.745023,0.668440,0.670545,0.054034,0.036862,6.120526,0.570133,0.447242,0.451414,0.062319,0.016451,2.500992,0.326254,0.287564,0.288561,0.024382,0.048203,6.602422,0.620744,0.463118,0.468849,0.074371,0.013839,11.652688,0.691909,0.621263,0.622865,0.045440,0.012072,5.842250,0.519105,0.440080,0.441033,0.029494,0.006545,7.142854,0.526316,0.487127,0.487660,0.023193,0.007501,6.632477,0.543481,0.469317,0.469915,0.024107,0.002834,6.550186,0.502615,0.466790,0.466990,0.013904,0.001411,4.742294,0.407397,0.397273,0.397352,0.008051,0.013137,6.426846,0.525000,0.461443,0.462573,0.032884,0.007966,10.071689,0.618867,0.578291,0.579071,0.030596,
Eating Action9,0.044093,6.674796,0.550183,0.474641,0.479449,0.068977,0.029865,12.536723,0.727848,0.652126,0.657076,0.081981,0.053713,0.431540,0.146667,0.119917,0.121909,0.022346,0.007012,12.194788,0.692566,0.647134,0.648054,0.035148,0.006205,14.249266,0.736520,0.699760,0.700519,0.033215,0.038466,9.023282,0.680050,0.552503,0.557450,0.075460,0.009113,15.522266,0.823785,0.729879,0.731141,0.043728,0.056514,6.667658,0.686125,0.471938,0.479193,0.084594,0.019807,2.480831,0.388196,0.291211,0.292296,0.025619,0.032524,4.946911,0.508479,0.409693,0.412754,0.051094,0.005772,12.005428,0.714027,0.642400,0.643003,0.028344,0.017960,5.601568,0.514830,0.437718,0.439217,0.036916,0.010091,6.794407,0.534042,0.482860,0.483726,0.029470,0.006422,6.250121,0.506180,0.463465,0.463947,0.021533,0.004862,6.330101,0.503796,0.466545,0.466906,0.018696,0.001391,4.604810,0.418411,0.398148,0.398226,0.008033,0.015567,6.232129,0.512268,0.461924,0.463278,0.036042,0.004724,10.136054,0.641202,0.590384,0.590824,0.023217,
Eating Action10,0.010912,11.448767,0.696068,0.626601,0.627918,0.041404,0.001923,15.291016,0.759087,0.725434,0.725675,0.019048,0.006953,1.766004,0.271073,0.246280,0.246615,0.013085,0.001978,11.330981,0.653825,0.624487,0.624680,0.015805,0.001984,14.396751,0.731955,0.703924,0.704135,0.017565,0.003015,9.104155,0.592828,0.559677,0.559943,0.017556,0.002747,12.773135,0.718073,0.662955,0.663243,0.019883,0.011597,6.658929,0.538988,0.477866,0.478879,0.031709,0.007019,2.508056,0.325714,0.293517,0.293895,0.015180,0.040395,6.624749,0.593718,0.473090,0.477649,0.067042,0.031889,11.278507,0.824310,0.619267,0.623232,0.071475,0.025208,5.342369,0.483591,0.426800,0.428934,0.043526,0.057245,7.027102,0.839196,0.485912,0.491940,0.078186,0.039392,6.668314,0.737463,0.475333,0.479217,0.062005,0.008290,6.367452,0.517188,0.467607,0.468281,0.025581,0.002627,4.576027,0.423868,0.396822,0.396980,0.011405,0.021778,6.613613,0.626853,0.475240,0.477247,0.044525,0.019047,9.670307,0.648400,0.575043,0.577091,0.049460,
