Eating Action1,0.023748,26.498359,0.804780,0.738041,0.742832,0.085141,0.011463,21.788994,0.772357,0.671484,0.673596,0.053879,0.081215,5.365100,0.520877,0.324504,0.334249,0.080987,0.003374,18.319386,0.667307,0.617232,0.617642,0.022731,0.001541,30.838984,0.846964,0.801167,0.801366,0.018066,0.005420,25.908089,0.806769,0.733640,0.734512,0.036154,0.009447,8.107701,0.480504,0.410019,0.410894,0.027098,0.026096,14.765425,0.639505,0.550641,0.554503,0.066036,0.036196,6.399704,0.470958,0.361585,0.365057,0.050776,0.034299,7.979682,0.490923,0.403973,0.407637,0.055121,0.058961,16.701846,0.775155,0.581208,0.589744,0.101055,0.012210,18.734492,0.716695,0.623019,0.624600,0.044900,0.006520,22.513421,0.760254,0.683876,0.684702,0.033982,0.020872,13.765689,0.645225,0.533048,0.535402,0.050692,0.001512,12.923684,0.543126,0.518643,0.518769,0.011547,0.001854,14.261694,0.572131,0.544796,0.544963,0.013615,0.041506,7.343730,0.513505,0.387323,0.391056,0.054490,0.042119,11.536020,0.647320,0.485303,0.490127,0.069345,
Eating Action2,0.004045,62.078429,1.000563,0.927509,0.928455,0.042212,0.001469,40.091253,0.820382,0.745929,0.746132,0.017520,0.022612,20.268972,0.640780,0.526959,0.530526,0.061852,0.015756,54.014914,0.995026,0.862287,0.866059,0.081317,0.000611,46.332784,0.832629,0.802031,0.802112,0.011479,0.009966,36.643234,0.787605,0.711454,0.713325,0.052003,0.002101,12.713512,0.469288,0.420006,0.420168,0.011768,0.001728,19.738600,0.557908,0.523373,0.523539,0.013252,0.014682,9.578376,0.417898,0.363346,0.364701,0.031629,0.004663,13.913422,0.483526,0.439065,0.439549,0.020773,0.060097,26.028748,0.839817,0.591905,0.601198,0.106045,0.012314,28.296818,0.810310,0.625219,0.626844,0.045425,0.008152,34.666634,0.777347,0.692679,0.693820,0.040053,0.032679,21.030603,0.741983,0.536197,0.540401,0.067757,0.001508,19.208629,0.546343,0.516330,0.516463,0.011800,0.000936,21.572598,0.565416,0.547236,0.547321,0.009701,0.017488,11.789584,0.489039,0.403048,0.404613,0.035806,0.018935,18.458479,0.655042,0.504164,0.506278,0.046542,
Eating Action3,0.014471,35.659986,0.834625,0.743191,0.746356,0.069212,0.015165,37.829057,0.907754,0.765494,0.768720,0.070909,0.049513,13.118837,0.613652,0.444493,0.452692,0.086455,0.027794,33.111435,0.852635,0.713007,0.719191,0.094870,0.002458,41.494213,0.869779,0.804727,0.805099,0.024663,0.012911,31.072663,0.787113,0.694162,0.696698,0.059868,0.018063,12.515633,0.534341,0.439953,0.442162,0.044501,0.006713,17.675873,0.561326,0.524623,0.525467,0.030022,0.044828,7.902840,0.499275,0.347251,0.351356,0.053981,0.025312,12.575986,0.504758,0.440121,0.443227,0.052802,0.034630,23.212735,0.766105,0.597314,0.602169,0.076928,0.008745,25.638970,0.748546,0.631752,0.632857,0.037682,0.005646,30.976890,0.798769,0.694876,0.695623,0.032498,0.016501,18.277951,0.671633,0.532451,0.534342,0.045265,0.001315,17.073667,0.543236,0.516325,0.516439,0.010919,0.001442,19.289346,0.596915,0.548794,0.548926,0.012167,0.030510,9.942290,0.503532,0.391341,0.394093,0.046864,0.053312,16.833415,0.905555,0.506046,0.512792,0.083571,
Eating Action4,0.025991,20.573322,0.733361,0.649580,0.654536,0.081261,0.015633,14.332332,0.624761,0.543865,0.546310,0.052190,0.011671,4.652577,0.358101,0.310301,0.311263,0.024724,0.007692,8.289061,0.456400,0.414770,0.415464,0.024270,0.001532,28.688747,0.814581,0.772730,0.772924,0.017510,0.005393,23.866072,0.760720,0.704156,0.704971,0.034260,0.008088,6.122896,0.396977,0.356421,0.357075,0.021836,0.011831,13.666197,0.636733,0.532062,0.533464,0.039065,0.033589,6.788997,0.437336,0.372632,0.375997,0.050729,0.043008,7.668208,0.492957,0.394785,0.399602,0.062532,0.037628,17.127926,0.745833,0.592044,0.597219,0.079294,0.004641,19.039768,0.685616,0.629150,0.629668,0.025827,0.005917,22.462065,0.729442,0.683183,0.683921,0.032098,0.018888,13.233024,0.608119,0.522891,0.524941,0.046848,0.003031,12.820538,0.591911,0.516431,0.516695,0.016679,0.000797,14.286987,0.563877,0.545381,0.545446,0.008496,0.026225,7.418076,0.463992,0.390832,0.393031,0.041963,0.015742,12.404137,0.639900,0.506617,0.508235,0.040958,
Eating Action5,0.037869,21.994503,0.733333,0.649289,0.656576,0.098538,0.011406,25.084200,0.782787,0.699013,0.701178,0.055610,0.050727,3.303122,0.401589,0.250865,0.254443,0.042949,0.004254,19.275608,0.659414,0.614126,0.614656,0.025786,0.001361,33.925171,0.851161,0.815253,0.815434,0.017355,0.005795,28.254597,0.795285,0.743179,0.744171,0.038795,0.011543,9.935162,0.504572,0.440049,0.441281,0.033295,0.017603,15.546348,0.672068,0.549614,0.552004,0.051836,0.039121,6.592400,0.420756,0.355817,0.359459,0.051558,0.035275,8.365113,0.495405,0.400866,0.404915,0.057697,0.022980,19.719205,0.791949,0.618639,0.621688,0.062122,0.008632,20.268861,0.712270,0.629251,0.630293,0.036604,0.010398,24.510909,0.832739,0.691657,0.693119,0.045450,0.025041,15.085998,0.813656,0.540807,0.543770,0.057267,0.001125,13.720726,0.557248,0.518490,0.518581,0.009839,0.001801,15.432889,0.614030,0.549824,0.549986,0.013469,0.021067,8.543881,0.527153,0.407420,0.409219,0.038720,0.011277,12.943243,0.606239,0.502560,0.503674,0.033818,
Eating Action6,0.007017,49.270176,0.946935,0.882590,0.884230,0.054263,0.005289,34.064947,0.821856,0.734271,0.735237,0.037976,0.044646,13.257281,0.633035,0.452642,0.458670,0.074725,0.004628,40.853409,0.874654,0.804410,0.805170,0.035243,0.005539,41.091674,1.000000,0.806672,0.807514,0.037163,0.008360,33.500587,0.805446,0.727751,0.729121,0.045028,0.007243,11.286880,0.497509,0.422585,0.423214,0.023250,0.005920,18.159766,0.588977,0.536155,0.536820,0.026932,0.044706,8.418472,0.509939,0.361174,0.365502,0.056538,0.019805,12.413903,0.532876,0.441688,0.443841,0.044016,0.017786,23.763564,0.753504,0.611731,0.614086,0.054163,0.007083,24.528798,0.712943,0.623027,0.623895,0.033165,0.005428,29.443657,0.756126,0.682846,0.683548,0.031226,0.011637,17.951835,0.621970,0.532462,0.533737,0.037176,0.000784,16.911441,0.544694,0.517976,0.518040,0.008221,0.000897,18.862572,0.576973,0.547030,0.547109,0.009338,0.015213,10.496871,0.543712,0.406832,0.408134,0.032848,0.006058,16.359647,0.590762,0.508927,0.509519,0.024741,
Eating Action7,0.022824,49.977055,0.876522,0.785215,0.790325,0.090298,0.015523,42.213721,0.866873,0.723195,0.726352,0.068074,0.011066,13.181231,0.466229,0.404618,0.405881,0.032189,0.002753,38.615811,0.755483,0.694275,0.694709,0.024694,0.002617,51.766434,0.882935,0.803949,0.804349,0.025525,0.003728,40.679015,0.758218,0.712468,0.713026,0.028397,0.016676,14.476810,0.549336,0.423539,0.425360,0.039569,0.009784,22.219878,0.593817,0.525728,0.526976,0.036480,0.051727,10.525993,0.489124,0.357621,0.362703,0.060895,0.030400,13.055500,0.495237,0.400713,0.403940,0.051285,0.046474,30.597993,1.151294,0.611081,0.618396,0.095440,0.010392,32.458673,0.751259,0.635518,0.636921,0.042524,0.009964,39.127134,0.817143,0.697837,0.699293,0.045386,0.023328,23.817275,0.719837,0.542648,0.545590,0.056943,0.001202,21.573252,0.546593,0.519143,0.519252,0.010683,0.000986,24.013607,0.583670,0.547744,0.547834,0.010007,0.021560,13.428864,0.542579,0.407610,0.409675,0.041348,0.025600,21.537457,0.796546,0.515771,0.518821,0.056531,
Eating Action8,0.012200,28.744803,0.769473,0.714071,0.716331,0.057387,0.030993,15.605388,0.663934,0.523027,0.527803,0.071496,0.025112,3.774761,0.287532,0.257718,0.259585,0.031360,0.016791,12.345202,0.564394,0.467399,0.469443,0.044169,0.005256,33.944431,0.859434,0.777653,0.778428,0.035045,0.001242,31.261213,0.825678,0.746878,0.747028,0.015129,0.020998,7.335642,0.442426,0.359876,0.361871,0.038290,0.010891,16.360624,0.659054,0.539127,0.540423,0.037761,0.108383,9.796262,0.909651,0.405064,0.418181,0.104875,0.030427,9.124886,0.508863,0.400639,0.403597,0.049225,0.015660,20.661161,0.697401,0.605342,0.607312,0.049327,0.006582,22.163732,0.675532,0.628228,0.629007,0.031589,0.004872,26.956158,0.773666,0.693058,0.693686,0.029792,0.011064,16.167525,0.614230,0.536005,0.537225,0.036507,0.000868,15.008144,0.549213,0.517532,0.517604,0.008688,0.000896,16.872087,0.577471,0.548728,0.548806,0.009314,0.021519,9.508492,0.525327,0.410089,0.411993,0.039933,0.010189,14.467006,0.629225,0.507150,0.508187,0.032753,
Eating Action9,0.064810,62.160865,0.844619,0.671826,0.688827,0.152683,0.029370,62.526365,0.865095,0.683809,0.690849,0.098757,0.096539,10.492754,0.404363,0.267584,0.283006,0.092505,0.017014,50.560499,0.735163,0.617250,0.621237,0.070544,0.002876,84.714992,0.884485,0.803618,0.804140,0.029079,0.007648,73.331869,0.846391,0.746547,0.748166,0.049375,0.030390,24.946606,0.552251,0.431653,0.436372,0.064251,0.005791,37.255974,0.640068,0.532538,0.533273,0.028102,0.070452,18.252074,0.740979,0.364409,0.373257,0.081099,0.041127,21.490947,0.522475,0.399543,0.405023,0.066652,0.036051,48.843583,0.992888,0.604825,0.610598,0.084085,0.008535,52.067838,0.763298,0.629235,0.630429,0.038940,0.005807,62.543541,0.810682,0.690086,0.690944,0.034560,0.017737,37.012532,0.638975,0.529285,0.531528,0.048969,0.002077,35.104864,0.582427,0.517440,0.517649,0.014738,0.001322,39.438012,0.607499,0.548531,0.548667,0.012265,0.027128,21.383678,0.737530,0.401238,0.404011,0.047437,0.011881,33.614562,0.614096,0.505173,0.506542,0.037351,
Eating Action10,0.005796,43.276469,0.870579,0.779515,0.780643,0.042247,0.002522,43.984489,0.868529,0.786601,0.787003,0.025319,0.014040,14.740978,0.517779,0.453617,0.455606,0.042837,0.009457,42.727760,0.842855,0.773653,0.775678,0.056425,0.000754,46.932859,0.856432,0.812852,0.812952,0.012852,0.005125,35.530939,0.764799,0.706387,0.707343,0.037029,0.002977,14.256312,0.505299,0.447792,0.448054,0.015410,0.001284,19.174033,0.540273,0.519493,0.519617,0.011419,0.015639,9.468451,0.463703,0.363797,0.365146,0.031574,0.015600,12.545359,0.491415,0.418492,0.420308,0.039317,0.028194,25.453334,0.787500,0.594771,0.598686,0.068846,0.011668,26.982520,0.713683,0.614888,0.616407,0.043557,0.003692,33.869706,0.759696,0.690135,0.690609,0.025778,0.026170,20.361957,0.637478,0.532181,0.535471,0.059697,0.001193,19.004910,0.540525,0.517217,0.517320,0.010402,0.000639,21.274116,0.575274,0.547278,0.547334,0.007859,0.030989,11.759095,0.629317,0.403914,0.406924,0.049761,0.014322,18.229528,0.634625,0.505092,0.506657,0.040087,
