0.381277,9.199420,0.539109,0.129534,0.187740,0.136157,0.429935,24.553871,0.988801,0.140749,0.306716,0.273041,0.113833,207.945662,0.999734,0.839761,0.892589,0.303100,0.431552,17.042649,0.676392,0.116524,0.255532,0.227856,0.141082,34.240325,0.724691,0.335828,0.362198,0.135933,0.034729,194.693546,0.994123,0.852280,0.863679,0.140127,0.238007,30.894331,0.876995,0.292412,0.344046,0.181630,0.129085,40.000555,1.017653,0.370755,0.391480,0.125930,0.026127,43.761570,0.719817,0.406336,0.409471,0.050672,0.049334,43.583897,0.584067,0.401676,0.408639,0.075259,0.014766,71.333646,0.835881,0.520839,0.522786,0.045162,0.018826,93.638831,0.998688,0.596056,0.598969,0.059115,0.010457,64.806492,0.623092,0.497015,0.498294,0.035744,0.055755,30.842293,1.101693,0.338218,0.343756,0.061574,0.018698,95.220256,1.083445,0.601093,0.604006,0.059364,0.024276,81.278396,1.235834,0.554478,0.558038,0.063062,0.018658,101.029771,1.160581,0.619220,0.622159,0.060521,0.038765,45.951111,1.013880,0.415053,0.419589,0.061654,
0.025936,49.062118,0.752217,0.583778,0.589865,0.084825,0.036175,38.552671,0.678230,0.515554,0.522886,0.087566,0.061307,6.576900,0.275035,0.209962,0.215968,0.050760,0.058207,39.825139,0.780571,0.517183,0.531445,0.122732,0.002787,60.146875,0.718623,0.652725,0.653109,0.022472,0.002742,76.283130,0.803570,0.735071,0.735519,0.025739,0.018891,49.495533,0.768078,0.588597,0.592465,0.067832,0.043947,17.903718,0.525762,0.350732,0.356329,0.063131,0.015375,22.204826,0.495591,0.395167,0.396829,0.036412,0.009051,24.550190,0.517278,0.416301,0.417260,0.028377,0.017769,39.158421,0.798690,0.524744,0.526977,0.048635,0.015801,49.337574,0.695292,0.589293,0.591518,0.051447,0.008176,34.976018,0.729324,0.497145,0.498040,0.029952,0.025318,15.975888,0.607575,0.334454,0.336598,0.038067,0.008613,49.270001,0.752526,0.589979,0.591113,0.036734,0.000730,42.763133,0.580520,0.550626,0.550699,0.008967,0.005123,53.012862,0.641437,0.612505,0.613155,0.028308,0.021418,23.764017,0.554270,0.408381,0.410525,0.042053,
0.064663,58.419127,0.873408,0.577607,0.595014,0.143309,0.026283,45.953065,0.711738,0.522414,0.527724,0.074909,0.039033,9.234182,0.334872,0.233188,0.236564,0.039944,0.037445,41.963925,0.666850,0.496247,0.504299,0.090029,0.004668,69.730392,0.750184,0.649415,0.650071,0.029291,0.004066,85.794977,0.815995,0.720394,0.721076,0.031437,0.009784,54.709058,0.719179,0.574220,0.575810,0.042903,0.034405,19.098648,0.469459,0.336330,0.340213,0.051411,0.015455,25.605709,0.547055,0.392387,0.393929,0.034928,0.006902,29.558645,0.508199,0.422565,0.423245,0.024065,0.013911,45.413510,0.689983,0.522877,0.524617,0.042821,0.009331,58.178252,0.722884,0.592516,0.593786,0.038946,0.004311,40.830787,0.570407,0.496984,0.497444,0.021453,0.032763,18.663624,0.564106,0.333393,0.336316,0.044380,0.008005,58.125399,0.846190,0.592449,0.593517,0.035685,0.000512,50.021184,0.575129,0.550538,0.550588,0.007449,0.002117,62.900630,0.670071,0.617155,0.617415,0.017998,0.006016,28.417612,0.593047,0.414449,0.414996,0.021363,
0.085465,44.214991,0.819342,0.497398,0.519224,0.149417,0.042277,41.689141,0.730980,0.495198,0.504175,0.095010,0.080910,10.612524,0.314423,0.244919,0.254378,0.068934,0.077800,37.531697,0.686967,0.458418,0.478376,0.137156,0.005247,66.739896,0.848611,0.637137,0.637915,0.031582,0.005894,83.409482,0.829513,0.712065,0.713145,0.039346,0.028755,52.121214,0.782346,0.557809,0.563738,0.081794,0.046347,19.710664,0.468080,0.341016,0.346673,0.062569,0.029283,26.156746,0.624207,0.395953,0.399357,0.052198,0.010944,29.079121,0.510600,0.419876,0.421076,0.031871,0.018776,45.673165,0.881236,0.525285,0.527716,0.050752,0.022123,59.534301,0.925000,0.599153,0.602495,0.063569,0.009739,41.506940,0.715589,0.501946,0.503072,0.033741,0.020376,19.027088,0.476979,0.338892,0.340609,0.034262,0.005450,58.249526,0.727826,0.595258,0.595959,0.028971,0.000691,49.850648,0.575895,0.551252,0.551322,0.008791,0.002163,61.977393,0.667337,0.614467,0.614733,0.018141,0.004913,28.521467,0.472628,0.416577,0.417019,0.019261,
0.088723,33.797949,0.731587,0.456191,0.477864,0.142766,0.079651,26.317990,0.699830,0.405800,0.421682,0.115033,0.090841,8.834649,0.301839,0.234860,0.244317,0.067546,0.091930,29.194628,0.678610,0.423160,0.444130,0.135322,0.007214,60.984607,0.795699,0.640829,0.641903,0.037231,0.004705,83.484162,0.845331,0.750197,0.751037,0.035634,0.030125,43.907734,0.702325,0.538815,0.544665,0.079887,0.073045,18.012962,0.545923,0.339403,0.348860,0.080955,0.022232,22.128076,0.516144,0.384425,0.386661,0.041668,0.015266,26.824036,0.519658,0.423981,0.425717,0.038540,0.007649,39.765434,0.665887,0.517466,0.518337,0.030134,0.009951,52.844905,0.880915,0.596182,0.597531,0.040277,0.003220,36.498642,0.578260,0.496263,0.496589,0.018073,0.023692,17.393651,0.584383,0.340767,0.342811,0.037502,0.005274,52.732660,0.739430,0.596223,0.596896,0.028441,0.000520,44.884625,0.577369,0.550640,0.550691,0.007493,0.002186,56.382625,0.660877,0.616941,0.617208,0.018240,0.006006,25.382695,0.465408,0.413583,0.414122,0.021196,
0.051892,39.931031,0.733567,0.480877,0.491932,0.104024,0.057240,41.159427,0.729758,0.487391,0.499441,0.109384,0.091588,10.465946,0.327978,0.239874,0.251848,0.076969,0.095183,37.777669,0.858098,0.455260,0.478484,0.147711,0.008679,67.512712,0.873017,0.638325,0.639650,0.041287,0.006841,84.616494,0.819500,0.714947,0.716106,0.040861,0.038049,53.403477,0.818874,0.560788,0.568898,0.096011,0.071587,22.069423,0.647402,0.355752,0.365717,0.085051,0.032636,26.061893,0.567213,0.393791,0.397423,0.053768,0.014043,28.518707,0.527020,0.414220,0.415733,0.035551,0.009105,44.658318,0.638359,0.519155,0.520237,0.033638,0.023001,59.929589,1.178919,0.599173,0.602658,0.064914,0.011396,41.491589,0.875522,0.500137,0.501453,0.036406,0.051808,18.852961,0.530541,0.333186,0.338018,0.057124,0.009726,57.673708,0.717812,0.589899,0.591206,0.039406,0.001268,50.020434,0.629111,0.550450,0.550584,0.012211,0.003601,62.193289,0.669040,0.613471,0.613934,0.023908,0.009664,28.421290,0.598679,0.414100,0.415023,0.027748,
0.098712,44.595882,0.874915,0.542457,0.574736,0.190611,0.100957,34.026597,0.767471,0.473597,0.502031,0.167181,0.131745,9.302910,0.342964,0.244551,0.262501,0.095760,0.136036,38.390117,0.876601,0.486996,0.533250,0.218048,0.011206,54.997739,0.849085,0.636525,0.638254,0.047116,0.009467,75.459609,0.867525,0.745866,0.747616,0.051314,0.061222,44.508813,0.804130,0.559749,0.574175,0.128377,0.117227,17.256457,0.748395,0.340032,0.357517,0.110853,0.061379,22.272010,0.790962,0.398026,0.406163,0.081196,0.019649,23.782670,0.530477,0.417503,0.419712,0.043165,0.009482,36.994564,0.747487,0.522365,0.523468,0.034083,0.012841,48.972884,0.889894,0.600490,0.602281,0.046576,0.005796,33.670314,0.585188,0.498777,0.499395,0.024934,0.074376,16.280752,1.001600,0.340011,0.347263,0.070863,0.014488,48.250927,0.879558,0.595785,0.597825,0.049523,0.002689,41.004409,0.623802,0.550818,0.551107,0.017936,0.002837,51.205779,0.674478,0.615505,0.615858,0.020929,0.021453,23.748012,0.699285,0.417197,0.419406,0.043151,
0.121933,45.087220,0.854170,0.468641,0.503280,0.184005,0.072908,37.655590,0.733238,0.444182,0.459936,0.119685,0.099751,15.684854,0.352055,0.282307,0.296841,0.092005,0.136888,35.314272,0.774932,0.407274,0.445408,0.180835,0.008104,69.464293,0.860865,0.623413,0.624689,0.040017,0.009789,94.950047,0.879809,0.728557,0.730349,0.051277,0.046263,49.817788,0.740246,0.518966,0.529024,0.102956,0.076260,21.813391,0.592580,0.339812,0.350062,0.084329,0.044256,28.365611,0.835059,0.393708,0.399190,0.066114,0.012513,31.862613,0.544801,0.421749,0.423081,0.033645,0.007606,47.361112,0.689374,0.514935,0.515815,0.030208,0.024084,62.086698,0.807330,0.586976,0.590585,0.065373,0.003662,43.836032,0.554462,0.495864,0.496248,0.019568,0.023982,20.156489,0.588313,0.334429,0.336504,0.037419,0.004893,62.988483,0.748202,0.594227,0.594858,0.027481,0.000896,54.116831,0.609386,0.551285,0.551378,0.010164,0.002622,68.046140,0.728319,0.617947,0.618279,0.020341,0.005895,30.871843,0.524939,0.415911,0.416451,0.021274,
0.050093,40.467025,0.720293,0.470327,0.480866,0.100413,0.055451,33.752608,0.668976,0.429365,0.439165,0.092525,0.105202,12.104486,0.323428,0.248000,0.262995,0.087786,0.094083,33.896272,0.675966,0.417377,0.440098,0.139984,0.009237,70.654779,0.850216,0.633968,0.635396,0.042693,0.006689,95.721289,0.858949,0.738374,0.739568,0.042122,0.039818,51.395960,0.754631,0.533742,0.541924,0.094083,0.070934,22.342757,0.631461,0.348319,0.357308,0.079870,0.042210,27.342521,0.798471,0.390427,0.395269,0.061861,0.015383,30.837294,0.542283,0.418057,0.419771,0.037998,0.015107,47.548074,0.913999,0.519351,0.521243,0.044505,0.017846,64.011518,1.130466,0.602130,0.604788,0.056802,0.005852,44.026374,0.658120,0.500925,0.501569,0.025476,0.035170,20.913137,0.805073,0.342467,0.345687,0.047213,0.003872,61.905111,0.690795,0.594269,0.594754,0.024076,0.002046,53.172134,0.699268,0.550984,0.551208,0.015769,0.003157,66.813441,0.723291,0.617478,0.617882,0.022405,0.008247,30.046120,0.555543,0.413577,0.414351,0.025383,
0.083917,32.821521,0.692733,0.440094,0.460155,0.134826,0.052281,34.818770,0.685952,0.463794,0.473949,0.097905,0.092378,10.363344,0.329013,0.246688,0.258568,0.077729,0.090187,31.725385,0.680952,0.430736,0.452406,0.138791,0.013814,62.084102,0.938617,0.630741,0.632871,0.052044,0.007842,79.541131,0.923735,0.715042,0.716343,0.043287,0.035812,47.015543,0.768118,0.543423,0.550739,0.089759,0.095320,20.413005,0.738836,0.349980,0.362893,0.096258,0.036236,24.254599,0.687871,0.391450,0.395569,0.057123,0.018983,26.908521,0.517318,0.414541,0.416649,0.041988,0.006778,42.708819,0.710626,0.524127,0.524909,0.028734,0.010036,55.482889,0.897437,0.596914,0.598280,0.040532,0.003403,38.471174,0.600993,0.497836,0.498187,0.018763,0.044259,17.742700,0.722656,0.334334,0.338326,0.051986,0.004710,53.919298,0.667926,0.589193,0.589790,0.026615,0.002053,47.010178,0.671593,0.550484,0.550707,0.015726,0.004233,58.399734,0.698298,0.613261,0.613805,0.025932,0.019490,26.801676,0.547529,0.413836,0.415821,0.040705,
