Eating Action1,0.004737,10.939689,0.636318,0.593239,0.593718,0.024260,0.027375,1.123544,0.254541,0.188993,0.190271,0.022396,0.018954,3.597244,0.373894,0.338943,0.340457,0.032624,0.047430,1.295922,0.260535,0.201673,0.204347,0.033510,0.002306,20.161308,0.847052,0.805705,0.806004,0.022319,0.004060,17.339483,0.796794,0.746949,0.747474,0.028486,0.025571,6.137786,0.560773,0.442189,0.444717,0.048159,0.038601,6.940231,0.641442,0.468844,0.472895,0.062821,0.014089,11.304129,0.675783,0.601832,0.603526,0.045964,0.007508,10.935614,0.628642,0.592712,0.593607,0.033151,0.031697,7.410184,0.591219,0.485427,0.488644,0.056933,0.008728,14.028579,0.762335,0.671298,0.672333,0.037937,0.007248,15.370116,0.802210,0.702872,0.703747,0.035676,0.006164,13.681413,0.732945,0.663275,0.663962,0.030708,0.001729,8.472225,0.553770,0.522356,0.522488,0.011961,0.003309,8.619186,0.573512,0.526731,0.527000,0.017144,0.019834,9.821276,0.660485,0.560437,0.562551,0.049558,0.036371,5.169167,0.535153,0.404835,0.408120,0.052561,
Eating Action2,0.000411,21.373051,0.806201,0.792445,0.792491,0.008662,0.037582,2.794247,0.414137,0.284061,0.286545,0.038238,0.225724,1.425404,0.382461,0.188107,0.204659,0.081879,0.097454,3.817792,0.436094,0.325375,0.334940,0.080704,0.001082,23.484268,0.849404,0.830574,0.830710,0.015293,0.006957,19.539108,0.823597,0.756773,0.757728,0.038627,0.039608,12.106965,0.697674,0.590643,0.596456,0.084360,0.029909,7.829973,0.626354,0.476405,0.479668,0.056723,0.008024,10.940351,0.610522,0.566117,0.566992,0.031973,0.014012,13.127114,0.730764,0.619343,0.621077,0.047095,0.086508,8.158243,0.727990,0.478835,0.489620,0.103787,0.007468,14.917982,0.746457,0.661227,0.662089,0.034299,0.009824,16.259655,0.819588,0.689993,0.691221,0.041821,0.007132,14.894863,0.794507,0.660753,0.661575,0.033477,0.002738,9.129170,0.581678,0.517714,0.517937,0.015434,0.001679,9.394759,0.566365,0.525286,0.525417,0.011921,0.029755,10.759631,0.748007,0.558856,0.562289,0.063001,0.110290,6.049802,0.668207,0.409668,0.421630,0.101267,
Eating Action3,0.004604,21.484740,0.822927,0.782431,0.783147,0.033977,0.017311,3.053521,0.384112,0.294226,0.295242,0.024841,0.050611,1.672969,0.297897,0.215301,0.218536,0.038024,0.024387,3.091441,0.354795,0.295168,0.297070,0.034068,0.000820,24.059196,0.856550,0.828642,0.828741,0.012981,0.004509,19.480242,0.783290,0.745130,0.745719,0.030076,0.018572,11.339551,0.682909,0.566546,0.568952,0.053060,0.020232,7.459107,0.568843,0.459384,0.461447,0.044237,0.009138,12.765737,0.698695,0.602544,0.603672,0.037445,0.012144,14.087376,0.748101,0.632598,0.634152,0.045026,0.051621,8.706162,0.632548,0.492605,0.498530,0.077786,0.006251,15.892997,0.749645,0.672826,0.673567,0.032075,0.006102,17.460644,0.790540,0.705265,0.706006,0.032815,0.007041,15.717532,0.753949,0.669003,0.669839,0.033960,0.001593,9.328048,0.540294,0.515904,0.516028,0.011492,0.000970,9.592907,0.541544,0.523230,0.523303,0.008890,0.026481,11.255201,0.824374,0.563763,0.566832,0.059796,0.084097,6.585108,0.702144,0.424482,0.433570,0.089636,
Eating Action4,0.003273,9.834799,0.539391,0.483487,0.483759,0.016415,0.174016,0.764861,0.290357,0.126778,0.134908,0.046698,0.010422,6.701535,0.424133,0.398327,0.399331,0.028651,0.023961,1.501053,0.235750,0.187740,0.188992,0.021992,0.000719,26.702723,0.835825,0.797034,0.797120,0.011862,0.005984,24.112573,0.796505,0.756573,0.757474,0.037402,0.009313,6.699857,0.460814,0.398488,0.399281,0.025461,0.045755,10.039795,0.672101,0.482856,0.488775,0.076772,0.003967,15.662613,0.685704,0.610043,0.610490,0.023639,0.006389,15.507735,0.668057,0.606683,0.607464,0.031166,0.035657,9.989518,0.600000,0.483751,0.487549,0.061489,0.005050,18.432928,0.711864,0.661711,0.662283,0.027841,0.004138,19.992026,0.754831,0.689236,0.689723,0.026233,0.005520,17.699061,0.696231,0.648334,0.648965,0.028963,0.000851,11.191193,0.534290,0.515976,0.516041,0.008330,0.001163,11.459668,0.543998,0.522103,0.522194,0.009906,0.025629,12.741489,0.815487,0.547716,0.550625,0.057231,0.103735,7.782664,0.919507,0.418986,0.430339,0.099414,
Eating Action5,0.001812,9.270930,0.572720,0.529618,0.529776,0.013141,0.007904,1.111050,0.208947,0.183121,0.183399,0.010260,0.004939,4.630201,0.400789,0.374028,0.374396,0.016845,0.013530,1.183157,0.211236,0.188651,0.189257,0.015382,0.001246,21.070821,0.839115,0.798533,0.798678,0.015446,0.003016,17.230211,0.764224,0.721880,0.722231,0.022890,0.009987,5.723093,0.507665,0.415494,0.416242,0.025350,0.028184,6.985257,0.626508,0.457125,0.459856,0.050843,0.004393,12.254228,0.648707,0.608635,0.609079,0.023623,0.003153,11.852668,0.646384,0.598690,0.599017,0.020109,0.067791,8.273637,0.865144,0.492567,0.500471,0.090015,0.004737,14.388329,0.697017,0.659471,0.659988,0.026536,0.003401,16.002841,0.753642,0.695652,0.696032,0.023375,0.002544,14.271058,0.703559,0.657033,0.657293,0.018782,0.001627,8.845012,0.551514,0.517337,0.517464,0.011658,0.001332,9.060562,0.544788,0.523627,0.523731,0.010589,0.038064,10.997972,0.926499,0.572437,0.577015,0.073699,0.109225,6.457200,0.875211,0.430189,0.442133,0.103708,
Eating Action6,0.000956,21.115611,0.890277,0.867688,0.867810,0.014846,0.001873,3.302370,0.352244,0.343083,0.343191,0.008786,0.027863,1.292557,0.266010,0.213417,0.214708,0.023951,0.018072,2.535640,0.329718,0.299615,0.300723,0.026282,0.001092,19.299400,0.866814,0.829522,0.829650,0.014865,0.001979,15.557649,0.774721,0.744676,0.744895,0.018410,0.010368,9.356767,0.638563,0.576592,0.577678,0.036074,0.008876,5.356786,0.489844,0.436377,0.437094,0.025512,0.002336,10.008939,0.636304,0.597247,0.597471,0.016662,0.006283,10.544850,0.672484,0.612577,0.613258,0.029438,0.170985,8.272286,1.152671,0.518701,0.543170,0.164261,0.030465,13.075673,0.992364,0.678886,0.682897,0.075310,0.018294,14.366573,0.957413,0.713442,0.715813,0.059317,0.014002,12.652711,0.832977,0.670106,0.671761,0.048025,0.005176,7.763152,0.588155,0.525749,0.526189,0.021932,0.007909,7.867750,0.649150,0.529032,0.529722,0.027548,0.035905,8.987552,0.769542,0.562027,0.566166,0.069632,0.201464,5.684520,0.828051,0.424705,0.450267,0.152401,
Eating Action7,0.000513,20.572812,0.759328,0.745322,0.745381,0.009507,0.013692,2.336911,0.318803,0.250529,0.251219,0.018871,0.128703,1.543020,0.288173,0.195333,0.204135,0.060137,0.065345,3.857561,0.427744,0.316665,0.322766,0.063348,0.000454,25.505567,0.843136,0.829892,0.829944,0.009456,0.003445,21.293366,0.800873,0.757889,0.758322,0.025999,0.026131,12.903868,0.700376,0.586689,0.590325,0.066350,0.008526,7.775675,0.538790,0.457513,0.458248,0.026320,0.003606,12.640261,0.625530,0.583897,0.584265,0.021020,0.004712,14.118290,0.702983,0.616942,0.617480,0.026117,0.081926,8.296980,0.612441,0.464093,0.473360,0.094529,0.007360,15.833865,0.739786,0.653070,0.653921,0.033816,0.006073,17.782050,0.767250,0.692245,0.692983,0.032412,0.007060,15.839076,0.723987,0.653221,0.654028,0.032947,0.002410,9.837963,0.542261,0.515254,0.515447,0.014326,0.003645,9.967705,0.547896,0.518527,0.518835,0.018111,0.018352,10.711887,0.643829,0.535887,0.537854,0.046614,0.074020,5.514170,0.495995,0.379186,0.385897,0.072675,
Eating Action8,0.001012,9.775766,0.494892,0.476593,0.476670,0.008670,0.080227,0.475887,0.190225,0.102896,0.105171,0.022021,0.009610,10.282294,0.530760,0.487732,0.488864,0.033639,0.058388,0.660278,0.168785,0.121474,0.123881,0.024600,0.001014,26.019477,0.815101,0.777540,0.777664,0.014065,0.002340,26.899168,0.824664,0.790385,0.790701,0.022591,0.020277,4.798062,0.399660,0.332322,0.333945,0.033286,0.023263,9.484252,0.628595,0.467018,0.469509,0.048892,0.005133,15.962109,0.674101,0.608480,0.609099,0.027784,0.004970,15.749743,0.651213,0.604461,0.605033,0.026633,0.036746,10.279820,0.648257,0.484829,0.488805,0.062970,0.004969,18.948211,0.719928,0.663046,0.663631,0.028196,0.004014,20.987093,0.770139,0.697946,0.698423,0.026133,0.005552,18.937866,0.766659,0.662800,0.663450,0.029709,0.001421,11.648221,0.543923,0.520208,0.520322,0.011046,0.001404,11.918834,0.562985,0.526213,0.526332,0.011329,0.008308,12.864214,0.675567,0.545955,0.546807,0.030879,0.053456,7.141526,0.588291,0.402114,0.407416,0.066310,
Eating Action9,0.003280,12.529784,0.544367,0.521438,0.521778,0.019050,0.032142,1.753070,0.233845,0.193293,0.195170,0.027311,0.039621,8.095972,0.498438,0.414548,0.419419,0.064457,0.146145,1.330691,0.274443,0.160245,0.170041,0.057522,0.001770,28.402437,0.842704,0.785353,0.785582,0.019208,0.008726,23.727328,0.783886,0.716632,0.718023,0.045173,0.040930,6.954007,0.527734,0.384395,0.388715,0.058443,0.010156,8.865801,0.517172,0.438033,0.438907,0.028001,0.006859,16.286585,0.675401,0.594105,0.594879,0.030685,0.003218,16.045939,0.629289,0.590125,0.590468,0.020345,0.051868,10.523525,0.685698,0.472257,0.478183,0.075901,0.019022,20.294376,0.925865,0.661462,0.664051,0.059243,0.025907,22.328347,1.038259,0.692685,0.696534,0.073946,0.014494,20.263969,0.927756,0.661673,0.663554,0.050488,0.002984,12.328041,0.552833,0.517302,0.517560,0.016542,0.002613,12.712241,0.586582,0.525337,0.525563,0.015590,0.016759,13.977896,0.640449,0.549217,0.551105,0.046098,0.042985,7.606409,0.513743,0.402546,0.406540,0.057488,
Eating Action10,0.003224,29.941879,0.914354,0.875396,0.875905,0.030254,0.003274,5.227076,0.385578,0.365735,0.365971,0.013309,0.106436,2.136731,0.330268,0.225769,0.233987,0.062292,0.076648,3.546256,0.393684,0.294331,0.301441,0.065959,0.001429,26.568260,0.873290,0.824904,0.825085,0.017543,0.003830,20.962418,0.785358,0.732398,0.732889,0.027166,0.030415,12.675381,0.685375,0.565643,0.569899,0.070453,0.009800,7.348495,0.509220,0.433115,0.433927,0.026891,0.004884,13.512053,0.652522,0.587866,0.588407,0.025565,0.008659,15.122959,0.674749,0.621440,0.622495,0.036700,0.069812,9.742506,0.702261,0.491349,0.499635,0.091834,0.011308,17.317887,0.739681,0.664712,0.666139,0.044155,0.010715,19.202359,0.786863,0.700029,0.701447,0.045177,0.010113,16.819712,0.747101,0.655251,0.656488,0.040821,0.002605,10.387547,0.548999,0.515696,0.515910,0.015058,0.003192,10.469940,0.548648,0.517683,0.517952,0.016897,0.012363,11.774531,0.647927,0.547978,0.549274,0.038217,0.040976,6.571240,0.590771,0.406506,0.410337,0.056693,
