Eating Action1OrientationX,0.655473,0.656224,0.657857,0.658231,0.656308,0.654859,0.652933,0.650784,0.649485,0.647565,0.647596,0.650525,0.653094,0.653620,0.656386,0.659132,0.659896,0.663230,0.665777,0.668895,0.673356,0.674512,0.675205,0.676895,0.677928,0.678613,0.678694,0.677005,0.674753,0.672190,0.669171,0.664525,0.658384,0.650169,0.641916,0.630584,
Eating Action1OrientationY,0.858160,0.861654,0.862771,0.863472,0.868174,0.874379,0.878173,0.881561,0.884746,0.889021,0.891716,0.891753,0.890664,0.891606,0.889935,0.888104,0.888325,0.884746,0.882983,0.882833,0.881307,0.881405,0.879299,0.873148,0.867682,0.860266,0.850847,0.840652,0.830328,0.816969,0.801549,0.788674,0.770364,0.753059,0.737581,0.720339,
Eating Action1OrientationZ,0.616558,0.612073,0.608337,0.604212,0.600877,0.597310,0.592245,0.585868,0.578457,0.574848,0.567923,0.560907,0.553789,0.551930,0.545285,0.541765,0.539575,0.534574,0.530865,0.524625,0.520611,0.515417,0.514648,0.514623,0.518022,0.526130,0.538564,0.549891,0.568054,0.584247,0.604218,0.622392,0.645315,0.665253,0.686887,0.711436,
Eating Action1OrientationW,0.215900,0.216410,0.220509,0.224032,0.223858,0.228627,0.234131,0.242366,0.251928,0.255548,0.260465,0.264162,0.267437,0.269666,0.272427,0.274017,0.272381,0.277635,0.277538,0.277586,0.277949,0.276077,0.280526,0.282838,0.282810,0.282926,0.280206,0.277779,0.274199,0.272669,0.268152,0.267432,0.264777,0.266079,0.264353,0.264781,
Eating Action1AccelrometerX,0.796365,0.803912,0.799845,0.800449,0.802778,0.798942,0.798134,0.798474,0.792456,0.794972,0.806051,0.797221,0.798133,0.801467,0.798052,0.797715,0.800595,0.796247,0.793069,0.798308,0.797941,0.799982,0.799985,0.802042,0.803186,0.801326,0.808378,0.801613,0.803375,0.799024,0.797063,0.798602,0.796353,0.794131,0.794581,0.798901,
Eating Action1AccelrometerY,0.498697,0.500144,0.510010,0.505369,0.504230,0.513331,0.515528,0.521734,0.523576,0.524955,0.523612,0.527479,0.527616,0.528913,0.527294,0.526178,0.527720,0.531306,0.528498,0.536962,0.528541,0.546758,0.539747,0.533710,0.531522,0.522085,0.512239,0.515983,0.503003,0.500600,0.495577,0.495523,0.478523,0.474701,0.471128,0.459160,
Eating Action1AccelrometerZ,0.897046,0.902210,0.894856,0.891960,0.897072,0.895918,0.897371,0.892439,0.898920,0.894891,0.898139,0.885249,0.887320,0.888570,0.882646,0.886127,0.884477,0.886574,0.882484,0.877488,0.885458,0.869326,0.866944,0.863841,0.869537,0.863307,0.870370,0.865461,0.868598,0.870807,0.867323,0.877619,0.876477,0.885530,0.883426,0.890432,
Eating Action1GyroscopeX,0.484563,0.477999,0.480371,0.488484,0.483708,0.485114,0.478683,0.482152,0.486093,0.480402,0.475416,0.472662,0.474745,0.471143,0.496160,0.493543,0.489953,0.488605,0.481227,0.478875,0.476805,0.485054,0.521080,0.527267,0.552675,0.576812,0.591961,0.607897,0.634373,0.647455,0.654955,0.676903,0.685333,0.692009,0.693930,0.701957,
Eating Action1GyroscopeY,0.475122,0.478130,0.454584,0.479996,0.499544,0.494441,0.469968,0.467973,0.464978,0.486233,0.453722,0.431715,0.455790,0.462890,0.453834,0.456602,0.470415,0.428601,0.447326,0.448547,0.449911,0.466505,0.462454,0.454367,0.469013,0.476127,0.491099,0.496894,0.513590,0.491224,0.524008,0.501409,0.511028,0.512852,0.527605,0.514898,
Eating Action1GyroscopeZ,0.513989,0.513758,0.499814,0.510141,0.499953,0.485430,0.476055,0.474537,0.477327,0.483146,0.496295,0.502603,0.514178,0.516822,0.513486,0.523972,0.523415,0.520089,0.523058,0.533115,0.524420,0.525642,0.521359,0.540341,0.558226,0.569645,0.586714,0.595690,0.601319,0.609117,0.612153,0.615215,0.614820,0.604978,0.614227,0.592283,
Eating Action1Emg1,0.414050,0.530144,0.471585,0.463226,0.407579,0.536905,0.453998,0.431526,0.490666,0.428753,0.406594,0.427127,0.460158,0.603124,0.510099,0.519162,0.461030,0.474869,0.333456,0.492131,0.453653,0.440573,0.462403,0.415667,0.372643,0.501139,0.438822,0.529896,0.438297,0.454862,0.514135,0.463281,0.463350,0.478675,0.514029,0.500724,
Eating Action1Emg2,0.449160,0.514624,0.491995,0.464041,0.482252,0.528554,0.455547,0.437626,0.479077,0.482164,0.478881,0.474216,0.525402,0.590506,0.490433,0.525742,0.518709,0.537434,0.492555,0.523780,0.510382,0.463597,0.464302,0.459047,0.468469,0.525531,0.500332,0.532424,0.485963,0.478465,0.529060,0.478279,0.492717,0.536509,0.592862,0.539321,
Eating Action1Emg3,0.480395,0.602853,0.497656,0.480227,0.514315,0.503522,0.497874,0.380920,0.493663,0.581280,0.489473,0.475695,0.558566,0.761647,0.491301,0.562018,0.511862,0.590996,0.559281,0.540831,0.518914,0.558281,0.423159,0.499647,0.499475,0.525980,0.502022,0.570917,0.482144,0.483775,0.572454,0.498808,0.497087,0.530704,0.544596,0.555530,
Eating Action1Emg4,0.388095,0.508582,0.400280,0.430483,0.394856,0.404705,0.365716,0.351556,0.425714,0.449704,0.378755,0.379002,0.421448,0.482010,0.401520,0.443507,0.415623,0.480256,0.444678,0.466623,0.418256,0.447096,0.342824,0.374835,0.365349,0.351994,0.397865,0.431029,0.417245,0.429144,0.396229,0.432871,0.424171,0.402561,0.488958,0.425698,
