Eating Action1OrientationX,0.055658,0.054099,0.051729,0.045614,0.039929,0.032310,0.027036,0.021331,0.019758,0.015889,0.015788,0.017783,0.019298,0.019488,0.020836,0.022098,0.033597,0.036803,0.035700,0.035750,0.034824,0.033507,0.032444,0.031342,0.030454,0.030179,0.029320,0.026974,0.025664,0.025812,0.026892,0.030800,0.030336,0.029149,0.030101,0.030455,0.030926,0.031449,0.030933,0.029896,0.029384,
Eating Action1OrientationY,0.088434,0.090260,0.093076,0.101420,0.108979,0.120767,0.128581,0.138243,0.141008,0.147970,0.148180,0.144411,0.143340,0.143087,0.142096,0.139618,0.122508,0.118434,0.120320,0.119916,0.121564,0.123543,0.124669,0.127102,0.127817,0.127759,0.129018,0.132408,0.134485,0.135231,0.134287,0.127563,0.126460,0.127189,0.126124,0.125789,0.125652,0.126735,0.128009,0.128943,0.130416,
Eating Action1OrientationZ,0.272567,0.281522,0.287809,0.297893,0.302219,0.310181,0.317213,0.321058,0.323636,0.322940,0.320243,0.320014,0.318966,0.317953,0.318044,0.318009,0.316691,0.309912,0.301959,0.296999,0.294932,0.294864,0.295842,0.298713,0.302109,0.307799,0.312048,0.314208,0.312626,0.309046,0.306522,0.302504,0.299692,0.296196,0.294632,0.293106,0.292390,0.293570,0.295498,0.298279,0.301869,
Eating Action1OrientationW,0.436256,0.435060,0.434661,0.430325,0.426405,0.422771,0.423966,0.422592,0.422385,0.423045,0.424883,0.430222,0.435379,0.438769,0.439254,0.442919,0.452134,0.457216,0.458495,0.458603,0.457777,0.458555,0.458864,0.459080,0.456697,0.453243,0.449302,0.448297,0.452002,0.459337,0.459546,0.456053,0.447300,0.439940,0.440533,0.445135,0.450804,0.457029,0.459413,0.460066,0.459174,
Eating Action1AccelrometerX,0.693482,0.672715,0.721080,0.719194,0.663647,0.693624,0.660209,0.649253,0.662775,0.667235,0.628462,0.700429,0.682547,0.647064,0.636227,0.658079,0.733694,0.724356,0.625666,0.706038,0.671057,0.640445,0.694476,0.652804,0.654922,0.660099,0.670962,0.676678,0.697803,0.677970,0.664278,0.700235,0.665169,0.651178,0.680881,0.698562,0.708861,0.689715,0.668959,0.656269,0.669603,
Eating Action1AccelrometerY,0.333159,0.513626,0.382774,0.534730,0.430654,0.424642,0.546878,0.513060,0.493586,0.555197,0.464411,0.487787,0.500551,0.457260,0.383988,0.458139,0.343767,0.329921,0.310289,0.348628,0.398031,0.406851,0.383540,0.403939,0.404519,0.423594,0.473148,0.398733,0.360251,0.348452,0.366988,0.417318,0.419464,0.391455,0.439946,0.436842,0.405026,0.396393,0.394755,0.382871,0.396919,
Eating Action1AccelrometerZ,0.647515,0.592427,0.603557,0.548883,0.570043,0.568573,0.534912,0.468178,0.500361,0.464841,0.501610,0.523205,0.506052,0.502987,0.531675,0.499902,0.519837,0.567409,0.539675,0.550152,0.577788,0.530065,0.556615,0.526481,0.523346,0.538362,0.499540,0.520742,0.513044,0.526794,0.504644,0.544488,0.512491,0.556035,0.548105,0.537868,0.535985,0.542948,0.524787,0.529454,0.512984,
Eating Action1GyroscopeX,0.382646,0.355721,0.410746,0.420461,0.470112,0.396469,0.334050,0.463835,0.454064,0.519237,0.499948,0.422766,0.444844,0.476578,0.492102,0.409921,0.483149,0.547228,0.611537,0.609417,0.517099,0.474319,0.485125,0.442283,0.482523,0.470904,0.506467,0.476298,0.440491,0.431037,0.593163,0.659422,0.760190,0.664654,0.512372,0.439876,0.400351,0.384801,0.432381,0.448607,0.447634,
Eating Action1GyroscopeY,0.330246,0.380247,0.306342,0.186123,0.144527,0.170513,0.179746,0.249571,0.311881,0.310811,0.436294,0.478117,0.429653,0.436539,0.416471,0.552406,0.654265,0.439455,0.368082,0.410769,0.327358,0.367243,0.375134,0.364482,0.406130,0.414492,0.390597,0.317415,0.353217,0.404656,0.458128,0.542235,0.408262,0.396120,0.421769,0.417707,0.404587,0.390392,0.385566,0.399364,0.376807,
Eating Action1GyroscopeZ,0.356584,0.490217,0.469412,0.333709,0.359665,0.399943,0.489403,0.488390,0.510246,0.631797,0.653777,0.714143,0.732575,0.659107,0.637370,0.691338,0.745172,0.784990,0.617681,0.648174,0.579691,0.579854,0.581933,0.510960,0.461087,0.407617,0.426051,0.552724,0.700327,0.727302,0.608055,0.526409,0.383147,0.471136,0.647748,0.722883,0.758170,0.685287,0.571130,0.535337,0.522011,
Eating Action1Emg1,0.558209,0.431971,0.845932,0.570365,0.235456,0.845361,0.593679,0.533288,0.606891,0.741900,0.326512,0.379807,0.626444,0.639447,0.660093,0.253851,0.621118,0.479747,0.510129,0.494803,0.035961,0.625486,0.620570,0.783121,0.561743,0.784259,0.582389,0.528317,0.508071,0.470997,0.547966,0.555000,0.505155,0.498704,0.544017,0.523780,0.521380,0.549365,0.515201,0.442191,0.597366,
Eating Action1Emg2,0.468517,0.460042,0.422793,0.530046,0.470551,0.540881,0.409948,0.555777,0.475045,0.526204,0.433815,0.392223,0.457340,0.526193,0.742992,1.039824,0.467546,0.545813,0.521808,0.713710,0.587300,0.666553,0.522243,0.386093,0.424863,-0.126066,0.520162,0.445847,0.472460,0.483585,0.524349,0.419029,0.415094,0.697489,0.486767,0.430373,0.296871,0.590422,0.412617,0.446803,0.406597,
