Eating Action1OrientationX,0.242309,0.230992,0.218980,0.204368,0.190620,0.179698,0.171216,0.162709,0.153079,0.140972,0.136656,0.133861,0.134019,0.134155,0.135872,0.142824,0.146170,0.148116,0.146209,
Eating Action1OrientationY,0.576632,0.604400,0.632129,0.664621,0.698359,0.717689,0.732102,0.754982,0.773412,0.788100,0.798637,0.805370,0.810670,0.813017,0.810645,0.807347,0.804235,0.801027,0.801013,
Eating Action1OrientationZ,0.776769,0.776704,0.773461,0.759609,0.755255,0.745547,0.740061,0.734483,0.729456,0.724459,0.727719,0.724309,0.724735,0.724739,0.726041,0.732874,0.739507,0.744958,0.749364,
Eating Action1OrientationW,0.601540,0.611360,0.621436,0.634099,0.645896,0.650939,0.656168,0.663025,0.666776,0.666694,0.666610,0.669181,0.672342,0.671934,0.671836,0.671219,0.669132,0.667605,0.666330,
Eating Action1AccelrometerX,0.736473,0.753100,0.741929,0.667813,0.710838,0.693688,0.672946,0.689587,0.675348,0.661462,0.729959,0.642701,0.666846,0.686513,0.652674,0.658803,0.687284,0.683407,0.684804,
Eating Action1AccelrometerY,0.793368,0.799875,0.849943,0.850393,0.929595,0.893051,0.870633,0.915653,0.934064,0.916977,0.960247,0.940553,0.960644,0.935928,0.955024,0.920497,0.936379,0.907249,0.955655,
Eating Action1AccelrometerZ,0.442761,0.441015,0.389344,0.366280,0.283022,0.323320,0.311838,0.292630,0.262197,0.271517,0.261581,0.277125,0.242079,0.255248,0.263900,0.265372,0.285206,0.280915,0.279753,
Eating Action1GyroscopeX,0.404800,0.383511,0.376107,0.385936,0.401658,0.446873,0.435489,0.429285,0.453020,0.469357,0.469229,0.465693,0.483138,0.494782,0.499464,0.487861,0.498957,0.490628,0.497588,
Eating Action1GyroscopeY,0.288642,0.281184,0.256216,0.212539,0.288338,0.297677,0.317714,0.310116,0.322308,0.356967,0.370732,0.382747,0.408222,0.416572,0.438938,0.463601,0.454421,0.440483,0.442930,
Eating Action1GyroscopeZ,0.523400,0.558012,0.547931,0.541435,0.556620,0.562271,0.574167,0.563577,0.561405,0.565443,0.589872,0.604407,0.617731,0.619189,0.629302,0.634738,0.627498,0.615615,0.608646,
Eating Action1Emg1,0.484338,0.481504,0.426462,0.499184,0.486600,0.503309,0.465386,0.491505,0.535295,0.495119,0.505828,0.457735,0.481258,0.466667,0.458854,0.496807,0.471374,0.463522,0.480495,
Eating Action1Emg2,0.499240,0.461745,0.430726,0.470881,0.452220,0.625386,0.485218,0.483707,0.493192,0.526169,0.509718,0.389273,0.490376,0.427807,0.458466,0.496571,0.486148,0.451653,0.474993,
Eating Action1Emg3,0.479649,0.419411,0.433436,0.458644,0.410716,0.571644,0.486593,0.435506,0.488377,0.496846,0.480864,0.429098,0.478962,0.432432,0.456097,0.392722,0.479161,0.481882,0.423580,
Eating Action1Emg4,0.535830,0.459750,0.418477,0.517006,0.388050,0.642714,0.520571,0.571289,0.534431,0.503176,0.558967,0.550431,0.556438,0.524590,0.561230,-0.453720,0.508939,0.523255,0.538777,
Eating Action1Emg5,0.521444,0.514391,0.504820,0.512805,0.492862,0.537779,0.515736,0.522354,0.507122,0.528916,0.512555,0.512967,0.521578,0.521127,0.523300,0.367783,0.511170,0.520497,0.515581,
Eating Action1Emg6,0.468726,0.484027,0.467998,0.460156,0.462941,0.496495,0.458327,0.487475,0.478762,0.496086,0.477855,0.468947,0.479683,0.464968,0.496961,0.520123,0.478872,0.480482,0.473946,
Eating Action1Emg7,0.540616,0.595185,0.543177,0.604258,0.593896,0.582801,0.440519,0.565741,0.569269,0.645225,0.621434,0.618758,0.572372,0.636364,0.612896,0.710141,0.564299,0.560771,0.575369,
Eating Action1Emg8,0.485839,0.516186,0.435470,0.564340,0.517741,0.500115,0.449484,0.566931,0.521983,0.516278,0.512700,0.535193,0.483479,0.580392,0.490877,0.537369,0.499307,0.500941,0.503961,
NonEating Action1OrientationX,
NonEating Action1OrientationY,
NonEating Action1OrientationZ,
NonEating Action1OrientationW,
NonEating Action1AccelrometerX,
NonEating Action1AccelrometerY,
NonEating Action1AccelrometerZ,
NonEating Action1GyroscopeX,
NonEating Action1GyroscopeY,
NonEating Action1GyroscopeZ,
NonEating Action1Emg1,
NonEating Action1Emg2,
NonEating Action1Emg3,
NonEating Action1Emg4,
NonEating Action1Emg5,
NonEating Action1Emg6,
NonEating Action1Emg7,
NonEating Action1Emg8,
Eating Action2OrientationX,0.320979,0.303873,0.287491,0.275434,0.265991,0.260830,0.258239,0.255879,0.255939,0.252462,0.250526,0.250509,0.250620,0.248079,0.249195,0.250626,0.248395,0.248247,0.248146,0.248132,0.248068,0.248139,0.245540,0.245688,0.245848,0.247637,0.254640,
Eating Action2OrientationY,0.707897,0.735287,0.765690,0.782910,0.800416,0.808866,0.817664,0.823909,0.828079,0.837106,0.841954,0.849211,0.852194,0.856576,0.856809,0.856862,0.861257,0.862022,0.866539,0.869981,0.874087,0.877598,0.880006,0.879963,0.877092,0.866986,0.851341,
Eating Action2OrientationZ,0.924308,0.898071,0.877305,0.862385,0.850941,0.841265,0.834709,0.829152,0.824696,0.818976,0.812503,0.801785,0.801223,0.792056,0.790719,0.788949,0.783255,0.779940,0.776028,0.771571,0.766131,0.761468,0.756123,0.747515,0.746050,0.741416,0.736952,
Eating Action2OrientationW,0.655716,0.671197,0.685670,0.692913,0.700534,0.704551,0.708841,0.713559,0.717394,0.722356,0.726195,0.731101,0.734908,0.739979,0.741292,0.742849,0.745386,0.749447,0.750903,0.755196,0.759993,0.761155,0.766173,0.767500,0.769018,0.767394,0.766649,
Eating Action2AccelrometerX,0.811952,0.619636,0.727379,0.689525,0.719364,0.693935,0.689107,0.704343,0.701613,0.697164,0.693226,0.664270,0.712133,0.648764,0.678178,0.699103,0.654486,0.691405,0.694187,0.661410,0.674182,0.671439,0.678339,0.649848,0.679191,0.651275,0.668932,
Eating Action2AccelrometerY,0.934813,0.873602,0.937680,0.917847,0.951527,0.922556,0.936994,0.933154,0.931084,0.950687,0.931501,0.947909,0.941454,0.947237,0.930326,0.945063,0.928892,0.933757,0.946053,0.939921,0.948784,0.935788,0.939128,0.965479,0.951551,0.953392,0.931229,
Eating Action2AccelrometerZ,0.427607,0.379997,0.337759,0.348412,0.323847,0.319686,0.314553,0.314798,0.321977,0.309456,0.306685,0.282867,0.293551,0.264690,0.293791,0.288131,0.277551,0.288568,0.277547,0.275652,0.259733,0.254090,0.253283,0.237921,0.223935,0.236614,0.220157,
Eating Action2GyroscopeX,0.414916,0.439926,0.447670,0.459836,0.471610,0.482719,0.481932,0.477262,0.479711,0.483016,0.482277,0.486698,0.480547,0.509502,0.496483,0.488110,0.504536,0.490618,0.488028,0.486551,0.486522,0.501540,0.501993,0.514308,0.542479,0.568240,0.585984,
Eating Action2GyroscopeY,0.198185,0.186701,0.250421,0.276874,0.327686,0.337493,0.363175,0.376516,0.365243,0.356287,0.353504,0.369913,0.383614,0.384582,0.401469,0.397699,0.386944,0.388479,0.381292,0.377583,0.379016,0.372341,0.383201,0.397052,0.419388,0.444630,0.470241,
Eating Action2GyroscopeZ,0.570209,0.550558,0.557592,0.568352,0.591685,0.597070,0.610734,0.617110,0.613760,0.608201,0.619403,0.620806,0.629710,0.619420,0.629353,0.625938,0.617429,0.620496,0.618358,0.628322,0.624531,0.614640,0.627415,0.631715,0.643972,0.656431,0.675908,
Eating Action2Emg1,0.492259,0.492859,0.552990,0.481272,0.493586,0.463234,0.408158,0.500156,0.502625,0.459211,0.496094,0.465099,0.457947,0.469862,0.474687,0.506793,0.492071,0.480082,0.486656,0.447338,0.489874,0.513265,0.485301,0.470434,0.476195,0.402167,0.492053,
Eating Action2Emg2,0.514915,0.470322,0.482486,0.434301,0.523631,0.453458,0.170041,0.492799,0.447469,0.491298,0.508410,0.477128,0.448099,0.513334,0.439698,0.483318,0.461034,0.464451,0.508306,0.416667,0.493393,0.476454,0.473530,0.731229,0.563033,0.271650,0.437859,
Eating Action2Emg3,0.486472,0.446194,0.473952,0.430461,0.480458,0.445775,0.261967,0.426787,0.453762,0.500421,0.478025,0.484548,0.426882,0.465930,0.453872,0.448598,0.482377,0.455060,0.465623,0.393761,0.468895,0.462381,0.472681,0.613972,0.520021,0.270267,0.427545,
Eating Action2Emg4,0.582856,0.496373,0.417929,0.530055,0.578785,0.514484,0.133973,0.451829,0.490159,0.529503,0.535504,0.523902,0.452644,0.521167,0.534104,0.495851,0.540503,0.523204,0.466283,0.459488,0.526120,0.513058,0.564352,0.722157,0.596785,0.715312,0.451922,
Eating Action2Emg5,0.530318,0.516408,0.519886,0.506824,0.520542,0.510029,0.463442,0.501517,0.508038,0.518006,0.509849,0.509878,0.514326,0.514487,0.496841,0.501916,0.522263,0.520366,0.507124,0.520593,0.513453,0.507595,0.524426,0.528205,0.509740,0.527011,0.499705,
Eating Action2Emg6,0.483424,0.459804,0.486858,0.489985,0.482218,0.486429,0.434592,0.474778,0.475567,0.461135,0.484838,0.482124,0.484896,0.475159,0.453801,0.476136,0.486178,0.490076,0.471710,0.484200,0.483179,0.503983,0.485755,0.472316,0.475803,0.433857,0.483885,
