Eating Action1OrientationX,-5824903.092744,-5804755.159556,-5784045.331775,-5763991.779446,-5743984.631768,-5723419.685357,-5703506.587826,-5683639.732057,-5663219.158458,-5643446.022123,-5623718.964662,-5603442.255317,-5583808.586576,-5564220.833822,-5544087.480170,-5524592.785424,-5505143.843775,-5485153.337259,-5465797.122905,-5446486.498760,-5426638.330820,-5407420.103257,-5388247.303015,-5368540.965092,-5349460.230720,-5330424.760779,-5310859.744315,-5291916.009531,-5273017.376291,-5253593.172727,-5234785.943931,
Eating Action1OrientationY,2138910.323379,2131509.246964,2123901.772623,2116535.378586,2109186.036974,2101631.802529,2094317.021721,2087019.233460,2079518.051960,2072254.702930,2065008.286567,2057559.971061,2050347.872357,2043152.646440,2035757.009978,2028595.980148,2021451.763226,2014108.618857,2006998.476447,1999905.087068,1992614.247841,1985554.811402,1978512.068112,1971273.347078,1964264.435155,1957272.156504,1950085.366711,1943126.797854,1936184.802389,1929049.756886,1922141.349642,
Eating Action1OrientationZ,798386.808577,795623.165319,792782.453381,790031.765892,787287.448414,784466.624481,781735.217341,779010.157835,776209.152044,773496.957444,770791.088101,768009.830589,765316.780720,762630.033732,759868.454636,757194.481689,754526.789247,751784.818703,749129.854871,746481.149166,743758.717311,741122.694784,738492.908008,735789.944979,733172.795949,730561.860293,727878.296226,725279.952885,722687.800541,720023.565572,717443.960111,
Eating Action1OrientationW,-3994484.035911,-3980658.448598,-3966447.308726,-3952686.527829,-3938957.610550,-3924845.953050,-3911181.614956,-3897549.028561,-3883536.504005,-3869968.269565,-3856431.674905,-3842517.933865,-3829045.463929,-3815604.521852,-3801789.214902,-3788412.170320,-3775066.541678,-3761349.319390,-3748067.361012,-3734816.706654,-3721197.219601,-3708010.008277,-3694853.989054,-3681331.887809,-3668239.084389,-3655177.361151,-3641752.296286,-3628753.561621,-3615785.795218,-3602457.417306,-3589552.412245,
Eating Action1AccelrometerX,15071931.069824,15019712.222689,14966037.281334,14914063.451922,14862210.091098,14808911.268382,14757302.065312,14705812.907262,14652888.880754,14601643.020488,14550516.781677,14497966.228945,14447082.427949,14396317.824840,14344139.423454,14293616.398191,14243212.147249,14191404.574777,14141241.041711,14091195.859398,14039757.793410,13989952.469005,13940265.071787,13889195.189850,13839746.790571,13790415.894910,13739712.874595,13690620.116904,13641644.439265,13591306.958140,13542568.558502,
Eating Action1AccelrometerY,-6891396.135195,-6867583.896410,-6843107.511676,-6819406.703322,-6795760.682558,-6771455.351821,-6747920.371440,-6724439.986534,-6700305.109989,-6676935.375417,-6653620.044207,-6629655.022051,-6606449.951126,-6583299.091449,-6559503.323877,-6536462.334435,-6513475.364128,-6489848.251336,-6466970.761216,-6444147.098116,-6420688.040301,-6397973.467339,-6375312.529283,-6352020.926640,-6329468.688673,-6306969.893500,-6283845.146224,-6261454.661090,-6239117.426636,-6216158.934924,-6193929.620460,
Eating Action1AccelrometerZ,-1464434.578048,-1459387.644591,-1454199.915401,-1449176.537314,-1444164.740874,-1439013.171096,-1434024.847791,-1429048.065629,-1423932.528805,-1418979.137544,-1414037.246922,-1408957.616594,-1404039.034638,-1399131.912817,-1394088.062526,-1389204.167136,-1384331.691378,-1379323.494667,-1374474.163104,-1369636.210669,-1364663.541080,-1359848.650606,-1355045.098756,-1350107.829831,-1345327.257707,-1340557.983704,-1335655.988983,-1330909.612471,-1326174.493575,-1321307.646602,-1316595.342963,
Eating Action1GyroscopeX,31330847.351087,31222415.132549,31110959.055518,31003035.062842,30895360.951555,30784685.036799,30677517.369529,30570598.706021,30460700.213483,30354286.212147,30248120.336950,30138996.526568,30033333.531698,29927917.785341,29819565.917056,29714651.269181,29609982.992194,29502400.325947,29398231.365597,29294307.898511,29187491.694241,29084065.761947,28980884.445290,28874831.962938,28772146.399230,28669704.573534,28564413.073039,28462465.218446,28360760.224241,28256226.965544,28155014.160598,
Eating Action1GyroscopeY,-15812032.032064,-15757307.800428,-15701057.471150,-15646589.737246,-15592248.116579,-15536391.529270,-15482305.507041,-15428345.155114,-15372880.926869,-15319175.274085,-15265594.848667,-15210521.596583,-15157194.971014,-15103993.129875,-15049309.471048,-14996360.530465,-14943535.931374,-14889240.482900,-14836667.885072,-14784219.185800,-14730310.564776,-14678112.967473,-14626038.825790,-14572515.649312,-14520691.710303,-14468990.783978,-14415851.669143,-14364400.046198,-14313070.993002,-14260314.556906,-14209233.907795,
Eating Action1GyroscopeZ,-11717875.495066,-11677291.943123,-11635576.705262,-11595183.507692,-11554883.902278,-11513460.871332,-11473350.952423,-11433334.296720,-11392202.445667,-11352374.808601,-11312640.105792,-11271798.407606,-11232252.055567,-11192798.308835,-11152245.736493,-11112979.672663,-11073805.885190,-11033541.411669,-10994554.639231,-10955659.814200,-10915682.412476,-10876973.934612,-10838357.075206,-10798665.718254,-10760234.538148,-10721894.647550,-10682488.308346,-10644333.429180,-10606269.510572,-10567147.162094,-10529267.587050,
