Eating Action1OrientationX,0.647061,0.648059,0.636618,0.617347,0.599929,0.584158,0.577029,0.567614,0.567503,0.557056,0.564834,0.559986,0.550309,0.546645,0.531675,0.522754,0.512376,0.506336,0.484753,0.471707,0.459919,0.445721,0.434425,0.426103,0.411121,0.403749,0.392512,0.381985,0.373584,0.364996,0.356607,0.351117,0.346974,
Eating Action1OrientationY,0.229782,0.228485,0.235187,0.247475,0.258365,0.268116,0.275639,0.279234,0.279907,0.286409,0.282047,0.284017,0.289204,0.292077,0.301001,0.307669,0.315217,0.317276,0.334907,0.343211,0.351788,0.362256,0.371181,0.380122,0.394202,0.401778,0.417165,0.428661,0.442305,0.458064,0.472934,0.488880,0.502109,
Eating Action1OrientationZ,0.491914,0.503962,0.515141,0.526836,0.537464,0.548110,0.553404,0.557189,0.554639,0.558913,0.558359,0.561632,0.565722,0.569286,0.573954,0.576045,0.579038,0.579082,0.580340,0.579142,0.580989,0.580828,0.578285,0.573669,0.563775,0.555505,0.540523,0.525853,0.506438,0.484331,0.461170,0.433773,0.411098,
Eating Action1OrientationW,0.074027,0.054673,0.037336,0.025541,0.014806,0.004630,0.003465,0.002647,-0.000029,0.003420,0.011880,0.011704,0.010524,0.013984,0.013908,0.016788,0.025463,0.032201,0.049873,0.061164,0.074434,0.085282,0.095974,0.104250,0.115054,0.124576,0.137848,0.148059,0.162427,0.176539,0.190921,0.199832,0.207039,
Eating Action1AccelrometerX,0.505818,0.516371,0.513592,0.510830,0.505794,0.515392,0.513226,0.507015,0.555264,0.481108,0.516185,0.523126,0.486083,0.517222,0.506079,0.488566,0.511751,0.514915,0.510169,0.514708,0.511383,0.513578,0.514743,0.510532,0.503453,0.505444,0.499770,0.492026,0.493936,0.488431,0.471559,0.482847,0.472732,
Eating Action1AccelrometerY,0.720025,0.683122,0.626659,0.654407,0.673076,0.692126,0.707503,0.706073,0.731014,0.654168,0.693627,0.695544,0.693633,0.705383,0.693146,0.681766,0.689757,0.690400,0.677840,0.672418,0.666701,0.667098,0.655151,0.655842,0.623668,0.611213,0.611885,0.597337,0.578808,0.572381,0.552868,0.535109,0.520334,
Eating Action1AccelrometerZ,0.670956,0.676788,0.705005,0.691448,0.694150,0.670057,0.682645,0.664013,0.655389,0.677144,0.678685,0.676042,0.673655,0.669877,0.664006,0.661727,0.660596,0.664428,0.654496,0.651025,0.646542,0.640452,0.641276,0.634704,0.634179,0.629858,0.630960,0.621759,0.620916,0.615453,0.618060,0.615807,0.614659,
Eating Action1GyroscopeX,0.571942,0.584866,0.565622,0.546086,0.550276,0.549677,0.550102,0.551077,0.611888,0.541171,0.533921,0.554254,0.540454,0.538216,0.549596,0.540389,0.526251,0.529230,0.522878,0.525320,0.517171,0.537483,0.548329,0.565607,0.583121,0.589705,0.606041,0.617823,0.625423,0.642846,0.661464,0.682368,0.693993,
Eating Action1GyroscopeY,0.420164,0.397310,0.343470,0.303162,0.306348,0.343294,0.355055,0.396104,0.417600,0.362574,0.459159,0.369244,0.369822,0.388252,0.336577,0.354015,0.369860,0.371519,0.336425,0.346508,0.350950,0.358761,0.351728,0.356035,0.353721,0.362412,0.350150,0.353691,0.360213,0.354257,0.351595,0.363631,0.358674,
Eating Action1GyroscopeZ,0.379022,0.425326,0.465942,0.486804,0.489367,0.518829,0.561847,0.576110,0.608957,0.582754,0.603184,0.565988,0.574033,0.583269,0.576644,0.592366,0.627987,0.642934,0.649753,0.667906,0.656379,0.650436,0.658026,0.671136,0.690858,0.707348,0.718493,0.742454,0.763776,0.775759,0.782315,0.776457,0.760969,
Eating Action1Emg1,0.524522,0.445002,0.555243,0.530251,0.439684,0.604203,0.426710,0.368930,0.239235,0.360129,0.357501,0.339312,0.576842,0.495952,0.493793,0.300511,0.433191,0.532445,0.490613,0.427532,0.481332,0.489541,0.554233,0.490669,0.384947,0.251180,0.203234,0.434407,0.484803,0.574429,0.375190,0.462621,0.519602,
Eating Action1Emg2,0.603896,0.617900,0.621017,0.346426,0.428333,0.420633,0.555696,0.339270,0.436911,0.549664,0.428553,0.648722,0.453908,0.498456,0.525939,1.049748,0.444729,0.649897,0.414605,0.424815,0.414072,0.577468,0.528186,0.441772,0.480755,0.577646,0.369515,0.478688,0.438747,0.445130,0.447769,0.494171,0.647438,
Eating Action1Emg3,0.491654,0.548550,0.545947,0.479737,0.543995,0.512072,0.483890,0.508873,0.529950,0.563045,0.494718,0.536780,0.488791,0.493456,0.522403,0.598756,0.535438,0.544265,0.487017,0.532788,0.518199,0.508400,0.532393,0.483555,0.511375,0.515919,0.482805,0.525852,0.500608,0.473515,0.498796,0.503753,0.521708,
Eating Action1Emg4,0.286543,0.374530,0.297499,0.358603,0.350850,0.361901,0.316163,0.367861,0.274237,0.364989,0.375791,0.380916,0.336287,0.340237,0.362048,0.397655,0.356774,0.339260,0.335701,0.378006,0.347220,0.364471,0.341133,0.340270,0.361764,0.331832,0.319420,0.366095,0.354313,0.361893,0.364624,0.342402,0.352857,
Eating Action1Emg5,0.454134,0.501793,0.469678,0.493130,0.515634,0.539782,0.527437,0.464373,0.468298,0.479176,0.521887,0.510114,0.511879,0.506090,0.504911,0.521174,0.502741,0.434403,0.497047,0.513108,0.489385,0.515893,0.494046,0.513033,0.503780,0.496188,0.483533,0.497097,0.497586,0.480578,0.504928,0.496061,0.487205,
Eating Action1Emg6,0.516727,0.476099,0.433161,0.582131,0.523496,0.455350,0.477589,0.497711,0.499929,0.484115,0.534018,0.504192,0.485256,0.505324,0.495541,0.460589,0.489725,0.462922,0.502359,0.505397,0.483792,0.498386,0.490565,0.484896,0.514230,0.500245,0.484257,0.517588,0.500279,0.475154,0.494233,0.492986,0.492475,
