Eating Action1OrientationX,0.571883,0.574576,0.579625,0.585722,0.591412,0.597877,0.599671,0.605524,0.608552,0.610971,0.613633,0.613326,0.611584,0.608914,0.606056,0.598581,0.593815,0.586692,0.582967,0.574461,0.571742,0.566721,0.561988,0.556511,0.551488,0.546067,0.543069,0.538203,0.536025,0.534022,0.534173,0.533019,0.534339,0.535873,0.539976,0.543365,0.548366,0.554023,0.557941,0.562950,0.567148,0.570895,0.573181,0.576371,0.579137,0.582407,0.589167,0.598040,
Eating Action1OrientationY,0.244576,0.235820,0.225192,0.213309,0.204821,0.197174,0.192083,0.188665,0.185747,0.184920,0.182183,0.180202,0.178906,0.176858,0.176185,0.176142,0.176391,0.174506,0.174763,0.173884,0.173386,0.173369,0.173362,0.173275,0.174581,0.173235,0.173297,0.171919,0.171945,0.171831,0.170596,0.171215,0.172062,0.174620,0.176164,0.179057,0.184196,0.189106,0.196059,0.203883,0.208991,0.221318,0.229635,0.240473,0.251040,0.263030,0.272042,0.280934,
Eating Action1OrientationZ,0.254994,0.258682,0.262288,0.262169,0.262170,0.262125,0.263550,0.268066,0.272798,0.277934,0.283687,0.287976,0.294642,0.298100,0.299254,0.304169,0.306342,0.306273,0.306244,0.306035,0.308667,0.308576,0.308438,0.311645,0.313761,0.311536,0.313337,0.313506,0.312036,0.313460,0.313225,0.312210,0.310942,0.310898,0.310909,0.310910,0.310731,0.313231,0.315779,0.322506,0.326064,0.333287,0.342430,0.348742,0.357309,0.363892,0.366628,0.366432,
Eating Action1OrientationW,0.401848,0.397301,0.392517,0.389916,0.388599,0.386588,0.384539,0.381012,0.376369,0.372670,0.367349,0.363281,0.354805,0.353514,0.351991,0.345834,0.344676,0.343203,0.343114,0.343397,0.340072,0.340186,0.340344,0.336106,0.336204,0.336216,0.334167,0.333867,0.334229,0.334305,0.334311,0.334392,0.334617,0.337385,0.337273,0.337250,0.337052,0.340596,0.337030,0.337243,0.332778,0.330878,0.328685,0.325367,0.322581,0.322650,0.324007,0.328637,
Eating Action1AccelrometerX,0.839610,0.813776,0.813394,0.810548,0.813485,0.805081,0.818265,0.805361,0.813231,0.811835,0.817113,0.816588,0.824655,0.817942,0.836571,0.829577,0.822260,0.814506,0.827798,0.815396,0.796105,0.812639,0.813756,0.801224,0.800717,0.815638,0.795712,0.797318,0.816517,0.821711,0.807132,0.824760,0.825582,0.808402,0.816071,0.811522,0.802267,0.804320,0.802060,0.794576,0.798221,0.804178,0.797481,0.803281,0.817680,0.848957,0.859934,0.851654,
Eating Action1AccelrometerY,0.775104,0.785502,0.812121,0.839618,0.832987,0.848771,0.851023,0.860626,0.847761,0.839592,0.855258,0.853048,0.853362,0.859674,0.844798,0.841315,0.835604,0.838781,0.825343,0.831263,0.838506,0.821754,0.827866,0.818266,0.815683,0.826752,0.827491,0.820049,0.820725,0.817993,0.811851,0.814803,0.813777,0.821444,0.820768,0.825039,0.818109,0.813221,0.796124,0.802077,0.801443,0.798976,0.784021,0.781528,0.769090,0.771640,0.780191,0.769323,
Eating Action1AccelrometerZ,0.340365,0.336574,0.312529,0.312382,0.304507,0.307059,0.311688,0.306495,0.316401,0.319160,0.310732,0.304796,0.305111,0.298450,0.302560,0.301410,0.296553,0.295680,0.296678,0.290859,0.291308,0.292051,0.296921,0.291444,0.302766,0.299981,0.297342,0.301738,0.298289,0.303737,0.287738,0.294298,0.294643,0.292143,0.291399,0.287883,0.289126,0.282034,0.289095,0.283341,0.286428,0.278143,0.287232,0.273693,0.269663,0.252754,0.263519,0.246318,
Eating Action1GyroscopeX,0.422301,0.415508,0.416143,0.419891,0.424152,0.429720,0.433983,0.438051,0.439265,0.440307,0.436130,0.432805,0.432731,0.432362,0.433751,0.430758,0.430416,0.428892,0.429194,0.429848,0.432268,0.432917,0.432820,0.433098,0.431783,0.431293,0.432055,0.434405,0.433778,0.436545,0.437841,0.440706,0.445350,0.448899,0.452831,0.457683,0.462426,0.466536,0.466858,0.466979,0.467785,0.474398,0.474530,0.477386,0.476779,0.479067,0.481753,0.490270,
Eating Action1GyroscopeY,0.497264,0.512124,0.522780,0.540410,0.545371,0.537174,0.531883,0.527393,0.506764,0.514231,0.504129,0.509406,0.506767,0.528345,0.526754,0.516142,0.533406,0.545376,0.554435,0.542548,0.539784,0.555500,0.540611,0.527625,0.544900,0.545799,0.531110,0.556290,0.557817,0.529317,0.543966,0.557706,0.541298,0.552513,0.552084,0.541858,0.550185,0.545855,0.529441,0.526293,0.518902,0.513866,0.508538,0.512783,0.514007,0.522635,0.531202,0.563171,
Eating Action1GyroscopeZ,0.306550,0.300179,0.284896,0.287465,0.300996,0.303394,0.317397,0.322572,0.327788,0.330472,0.335044,0.341885,0.347965,0.353344,0.357216,0.361587,0.366210,0.361650,0.363174,0.358260,0.349059,0.361659,0.363558,0.356671,0.366194,0.358448,0.353685,0.355895,0.348317,0.345070,0.340889,0.341633,0.338444,0.338515,0.337596,0.335990,0.339931,0.338064,0.344791,0.347019,0.354002,0.357530,0.363078,0.368859,0.366837,0.360981,0.349675,0.337208,
